soc_percent,delta_soc_percent,battery_energy_spend_kwh,regen_energy_gain_kwh,avg_speed_kmph,vehicle_mass_kg,distance_step_km,remaining_range_km
94.87817777777778,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,519.21658762009
94.75635555555556,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,518.5499209534232
94.63453333333334,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,517.8832542867565
94.51271111111112,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,517.2165876200899
94.3908888888889,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,516.5499209534232
94.26906666666667,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,515.8832542867566
94.14724444444445,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,515.21658762009
94.02542222222223,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,514.5499209534232
93.90360000000001,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,513.8832542867566
93.78177777777779,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,513.21658762009
93.65995555555557,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,512.5499209534233
93.53813333333335,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,511.8832542867566
93.41631111111113,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,511.21658762009
93.2944888888889,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,510.5499209534233
93.17266666666669,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,509.8832542867566
93.05084444444446,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,509.21658762008997
92.92902222222224,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,508.5499209534234
92.80720000000002,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,507.88325428675665
92.6853777777778,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,507.21658762008997
92.56355555555558,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,506.54992095342334
92.44173333333336,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,505.8832542867567
92.31991111111114,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,505.21658762009
92.19808888888892,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,504.54992095342334
92.0762666666667,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,503.8832542867567
91.95444444444448,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,503.21658762008997
91.83262222222226,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,502.5499209534234
91.71080000000003,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,501.88325428675677
91.58897777777781,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,501.2165876200901
91.46715555555559,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,500.54992095342334
91.34533333333337,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,499.88325428675677
91.22351111111115,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,499.21658762009014
91.10168888888893,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,498.54992095342345
90.97986666666671,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,497.8832542867568
90.85804444444449,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,497.21658762009014
90.73622222222227,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,496.5499209534234
90.61440000000005,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,495.88325428675677
90.49257777777783,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,495.2165876200902
90.3707555555556,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,494.54992095342345
90.24893333333338,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,493.88325428675677
90.12711111111116,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,493.21658762009014
90.00528888888894,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,492.54992095342357
89.88346666666672,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,491.8832542867568
89.7616444444445,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,491.21658762009014
89.63982222222228,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,490.5499209534235
89.51800000000006,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,489.8832542867568
89.39617777777784,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,489.2165876200902
89.27435555555562,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,488.54992095342357
89.1525333333334,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,487.8832542867569
89.03071111111117,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,487.21658762009014
88.90888888888895,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,486.54992095342357
88.78706666666673,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,485.88325428675694
88.66524444444451,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,485.21658762009025
88.54342222222229,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,484.5499209534236
88.42160000000007,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,483.88325428675694
88.29977777777785,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,483.2165876200902
88.17795555555563,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,482.5499209534236
88.0561333333334,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,481.883254286757
87.93431111111119,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,481.2165876200903
87.81248888888896,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,480.54992095342357
87.69066666666674,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,479.88325428675694
87.56884444444452,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,479.21658762009037
87.4470222222223,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,478.5499209534236
87.32520000000008,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,477.88325428675694
87.20337777777786,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,477.2165876200903
87.08155555555564,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,476.5499209534236
86.95973333333342,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,475.883254286757
86.8379111111112,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,475.2165876200904
86.71608888888898,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,474.5499209534237
86.59426666666675,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,473.883254286757
86.47244444444453,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,473.21658762009037
86.35062222222231,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,472.54992095342374
86.22880000000009,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,471.88325428675705
86.10697777777787,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,471.2165876200904
85.98515555555565,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,470.54992095342374
85.86333333333343,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,469.883254286757
85.74151111111121,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,469.2165876200904
85.61968888888899,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,468.5499209534238
85.49786666666677,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,467.8832542867571
85.37604444444455,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,467.21658762009037
85.25422222222232,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,466.5499209534238
85.1324000000001,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,465.8832542867571
85.01057777777788,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,465.2165876200905
84.88875555555566,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,464.5499209534238
84.76693333333344,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,463.8832542867571
84.64511111111122,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,463.2165876200905
84.523288888889,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,462.5499209534238
84.40146666666678,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,461.88325428675716
84.27964444444456,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,461.2165876200905
84.15782222222234,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,460.54992095342385
84.03600000000012,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,459.88325428675716
83.9141777777779,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,459.21658762009054
83.79235555555567,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,458.54992095342385
83.67053333333345,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,457.8832542867572
83.54871111111123,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,457.21658762009054
83.42688888888901,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,456.5499209534239
83.30506666666679,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,455.8832542867572
83.18324444444457,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,455.21658762009054
83.06142222222235,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,454.5499209534239
82.93960000000013,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,453.8832542867572
82.8177777777779,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,453.2165876200906
82.69595555555568,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,452.5499209534239
82.57413333333346,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,451.8832542867573
82.45231111111124,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,451.2165876200906
82.33048888888902,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,450.54992095342396
82.2086666666668,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,449.8832542867573
82.08684444444458,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,449.21658762009065
81.96502222222236,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,448.54992095342396
81.84320000000014,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,447.8832542867573
81.72137777777792,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,447.21658762009065
81.5995555555557,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,446.54992095342396
81.47773333333348,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,445.88325428675734
81.35591111111125,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,445.21658762009065
81.23408888888903,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,444.549920953424
81.11226666666681,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,443.88325428675734
80.99044444444459,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,443.2165876200907
80.86862222222237,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,442.549920953424
80.74680000000015,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,441.8832542867574
80.62497777777793,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,441.2165876200907
80.50315555555571,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,440.5499209534241
80.38133333333349,0.12182222222222223,0.18273333333333336,0.0436,80,1500.0,0.6666666666666666,439.8832542867574
